status,sheet_row,row_id,column,accepted_value,backend_value
landed,898,197,Vessel type [ref],,
landed,899,231,Vessel type,,
landed,899,231,Vessel type [ref],,
landed,900,232,Vessel type,,
landed,900,232,Vessel type [ref],,
landed,900,232,Cargo type,,
landed,900,232,Cargo type [ref],,
landed,901,233,Vessel type,,
landed,901,233,Vessel type [ref],,
landed,901,233,Cargo type,,
landed,901,233,Cargo type [ref],,
landed,902,235,Vessel type,,
landed,902,235,Vessel type [ref],,
landed,903,236,Vessel type,,
landed,903,236,Vessel type [ref],,
landed,904,237,Vessel type,,
landed,904,237,Vessel type [ref],,
landed,905,238,Vessel type,,
landed,905,238,Vessel type [ref],,
landed,906,241,Vessel type,,
landed,906,241,Vessel type [ref],,
landed,907,251,Vessel type,,
landed,907,251,Vessel type [ref],,
landed,908,252,Vessel type,,
landed,908,252,Vessel type [ref],,
landed,909,263,Vessel type,,
landed,909,263,Vessel type [ref],,
landed,909,263,Cargo type,,
landed,909,263,Cargo type [ref],,
landed,909,263,Name,,
landed,909,263,Name [ref],,
landed,910,264,Vessel type,,
landed,910,264,Vessel type [ref],,
landed,910,264,Cargo type,,
landed,910,264,Cargo type [ref],,
landed,911,265,Vessel type,,
landed,911,265,Vessel type [ref],,
landed,911,265,Cargo type,,
landed,911,265,Cargo type [ref],,
landed,912,268,Vessel type,,
landed,912,268,Vessel type [ref],,
landed,913,269,Vessel type,,
landed,913,269,Vessel type [ref],,
landed,914,270,Vessel type,,
landed,914,270,Vessel type [ref],,
landed,915,271,Vessel type,,
landed,915,271,Vessel type [ref],,
landed,915,271,Name,,
landed,916,272,Vessel type,,
landed,916,272,Vessel type [ref],,
landed,916,272,Name,,
landed,917,273,Vessel type,,
landed,917,273,Vessel type [ref],,
landed,918,274,Vessel type,,
landed,918,274,Vessel type [ref],,
landed,919,275,Vessel type,,
landed,919,275,Vessel type [ref],,
landed,920,278,Vessel type,,
landed,920,278,Vessel type [ref],,
landed,921,279,Vessel type,,
landed,921,279,Vessel type [ref],,
landed,922,281,Vessel type,,
landed,922,281,Vessel type [ref],,
landed,923,289,Vessel type,,
landed,923,289,Vessel type [ref],,
landed,924,318,Vessel type,,
landed,924,318,Vessel type [ref],,
landed,925,319,Vessel type,,
landed,925,319,Vessel type [ref],,
landed,926,324,Vessel type,,
landed,926,324,Vessel type [ref],,
landed,927,372,Vessel type,,
landed,927,372,Vessel type [ref],,
landed,927,372,Cargo type,,
landed,927,372,Cargo type [ref],,
landed,928,373,Vessel type,,
landed,928,373,Vessel type [ref],,
landed,929,375,Vessel type,,
landed,929,375,Vessel type [ref],,
landed,929,375,Status,,
landed,929,375,Status [ref],,
landed,929,375,Delivery year,,
landed,929,375,Delivery year [ref],,
landed,930,384,Vessel type,,
landed,930,384,Vessel type [ref],,
landed,931,386,Vessel type,,
landed,931,386,Vessel type [ref],,
landed,932,476,Vessel type,,
landed,932,476,Vessel type [ref],,
landed,933,515,Vessel type,,
landed,933,515,Vessel type [ref],,
landed,934,516,Vessel type,,
landed,934,516,Vessel type [ref],,
landed,935,517,Vessel type,,
landed,935,517,Vessel type [ref],,
landed,936,674,Vessel type,,
landed,936,674,Vessel type [ref],,
landed,936,674,Cargo type,,
landed,936,674,Cargo type [ref],,
landed,936,674,Propulsion type,,
landed,936,674,Propulsion type [ref],,
landed,937,708,Vessel type,,
landed,937,708,Vessel type [ref],,
landed,937,708,Cargo type,,
landed,937,708,Cargo type [ref],,
landed,938,709,Vessel type,,
landed,938,709,Vessel type [ref],,
landed,939,710,Vessel type,,
landed,939,710,Vessel type [ref],,
landed,940,714,Vessel type,,
landed,940,714,Vessel type [ref],,
landed,940,714,Cargo type,,
landed,940,714,Cargo type [ref],,
landed,941,976,Vessel type,,
landed,941,976,Vessel type [ref],,
landed,941,976,Cargo type,,
landed,941,976,Cargo type [ref],,
landed,941,976,Propulsion type,,
landed,941,976,Propulsion type [ref],,
landed,942,978,Vessel type,,
landed,942,978,Vessel type [ref],,
landed,947,73,Vessel type,,
landed,947,73,Vessel type [ref],,
landed,949,76,Vessel type,,
landed,949,76,Vessel type [ref],,
landed,951,99,Vessel type,,
landed,951,99,Vessel type [ref],,
landed,952,100,Vessel type,,
landed,952,100,Vessel type [ref],,
landed,955,124,Vessel type,,
landed,955,124,Vessel type [ref],,
landed,956,125,Vessel type,,
landed,956,125,Vessel type [ref],,
landed,957,126,Vessel type,,
landed,957,126,Vessel type [ref],,
landed,958,127,Vessel type,,
landed,958,127,Vessel type [ref],,
landed,959,128,Vessel type,,
landed,959,128,Vessel type [ref],,
landed,960,135,Vessel type,,
landed,960,135,Vessel type [ref],,
landed,961,147,Vessel type,,
landed,961,147,Vessel type [ref],,
landed,962,156,Vessel type,,
landed,962,156,Vessel type [ref],,
landed,963,157,Vessel type,,
landed,963,157,Vessel type [ref],,
landed,966,198,Vessel type,,
landed,966,198,Vessel type [ref],,
landed,967,199,Vessel type,,
landed,967,199,Vessel type [ref],,
landed,968,200,Vessel type,,
landed,968,200,Vessel type [ref],,
landed,969,201,Vessel type,,
landed,969,201,Vessel type [ref],,
landed,970,202,Vessel type,,
landed,970,202,Vessel type [ref],,
landed,971,203,Vessel type,,
landed,971,203,Vessel type [ref],,
landed,972,204,Vessel type,,
landed,972,204,Vessel type [ref],,
landed,973,207,Vessel type,,
landed,973,207,Vessel type [ref],,
landed,974,208,Vessel type,,
landed,974,208,Vessel type [ref],,
landed,975,209,Vessel type,,
landed,975,209,Vessel type [ref],,
landed,976,210,Vessel type,,
landed,976,210,Vessel type [ref],,
landed,977,211,Vessel type,,
landed,977,211,Vessel type [ref],,
landed,978,212,Vessel type,,
landed,978,212,Vessel type [ref],,
landed,979,213,Vessel type,,
landed,979,213,Vessel type [ref],,
landed,980,214,Vessel type,,
landed,980,214,Vessel type [ref],,
landed,981,215,Vessel type,,
landed,981,215,Vessel type [ref],,
landed,982,216,Vessel type,,
landed,982,216,Vessel type [ref],,
landed,983,217,Vessel type,,
landed,983,217,Vessel type [ref],,
landed,984,218,Vessel type,,
landed,984,218,Vessel type [ref],,
landed,985,219,Vessel type,,
landed,985,219,Vessel type [ref],,
landed,986,220,Vessel type,,
landed,986,220,Vessel type [ref],,
landed,987,221,Vessel type,,
landed,987,221,Vessel type [ref],,
landed,988,239,Vessel type,,
landed,988,239,Vessel type [ref],,
landed,989,240,Vessel type,,
landed,989,240,Vessel type [ref],,
landed,990,242,Vessel type,,
landed,990,242,Vessel type [ref],,
landed,991,243,Vessel type,,
landed,991,243,Vessel type [ref],,
landed,992,248,Vessel type,,
landed,992,248,Vessel type [ref],,
landed,993,249,Vessel type,,
landed,993,249,Vessel type [ref],,
landed,995,253,Vessel type,,
landed,995,253,Vessel type [ref],,
landed,996,254,Vessel type,,
landed,996,254,Vessel type [ref],,
landed,997,255,Vessel type,,
landed,997,255,Vessel type [ref],,
landed,998,256,Vessel type,,
landed,998,256,Vessel type [ref],,
landed,999,258,Vessel type,,
landed,999,258,Vessel type [ref],,
landed,1000,259,Vessel type,,
landed,1000,259,Vessel type [ref],,
landed,1001,260,Vessel type,,
landed,1001,260,Vessel type [ref],,
landed,1002,280,Vessel type,,
landed,1002,280,Vessel type [ref],,
landed,1003,387,Vessel type,,
landed,1003,387,Vessel type [ref],,
landed,1004,408,Vessel type,,
landed,1004,408,Vessel type [ref],,
landed,1004,408,Propulsion type,,
landed,1004,408,Propulsion type [ref],,
landed,1005,487,Vessel type,,
landed,1005,487,Vessel type [ref],,
landed,1006,489,Vessel type,,
landed,1006,489,Vessel type [ref],,
landed,1007,507,Vessel type,,
landed,1007,507,Vessel type [ref],,
landed,1008,510,Vessel type,,
landed,1008,510,Vessel type [ref],,
landed,1009,513,Vessel type,,
landed,1009,513,Vessel type [ref],,
landed,1010,514,Vessel type,,
landed,1010,514,Vessel type [ref],,
landed,1011,518,Vessel type,,
landed,1011,518,Vessel type [ref],,
landed,1012,519,Vessel type,,
landed,1012,519,Vessel type [ref],,
landed,1013,541,Vessel type,,
landed,1013,541,Vessel type [ref],,
landed,1013,541,Cargo type,,
landed,1013,541,Cargo type [ref],,
landed,1015,711,Vessel type,,
landed,1015,711,Vessel type [ref],,
landed,1016,712,Vessel type,,
landed,1016,712,Vessel type [ref],,
landed,1029,133,Vessel type,,
landed,1029,133,Vessel type [ref],,
landed,1030,134,Vessel type,,
landed,1030,134,Vessel type [ref],,
landed,1031,136,Vessel type,,
landed,1031,136,Vessel type [ref],,
landed,1032,138,Vessel type,,
landed,1032,138,Vessel type [ref],,
landed,1033,139,Vessel type,,
landed,1033,139,Vessel type [ref],,
landed,1034,140,Vessel type,,
landed,1034,140,Vessel type [ref],,
landed,1035,142,Vessel type,,
landed,1035,142,Vessel type [ref],,
landed,1036,143,Vessel type,,
landed,1036,143,Vessel type [ref],,
landed,1037,146,Vessel type,,
landed,1037,146,Vessel type [ref],,
landed,1038,148,Vessel type,,
landed,1038,148,Vessel type [ref],,
landed,1039,150,Vessel type,,
landed,1039,150,Vessel type [ref],,
landed,1040,151,Vessel type,,
landed,1040,151,Vessel type [ref],,
landed,1041,152,Vessel type,,
landed,1041,152,Vessel type [ref],,
landed,1042,153,Vessel type,,
landed,1042,153,Vessel type [ref],,
landed,1043,154,Vessel type,,
landed,1043,154,Vessel type [ref],,
landed,1044,155,Vessel type,,
landed,1044,155,Vessel type [ref],,
landed,1045,158,Vessel type,,
landed,1045,158,Vessel type [ref],,
landed,1046,159,Vessel type,,
landed,1046,159,Vessel type [ref],,
landed,1047,160,Vessel type,,
landed,1047,160,Vessel type [ref],,
landed,1048,161,Vessel type,,
landed,1048,161,Vessel type [ref],,
landed,1055,205,Vessel type,,
landed,1055,205,Vessel type [ref],,
landed,1056,206,Vessel type,,
landed,1056,206,Vessel type [ref],,
landed,1057,222,Vessel type,,
landed,1057,222,Vessel type [ref],,
landed,1058,223,Vessel type,,
landed,1058,223,Vessel type [ref],,
landed,1060,244,Vessel type,,
landed,1060,244,Vessel type [ref],,
landed,1061,245,Vessel type,,
landed,1061,245,Vessel type [ref],,
landed,1062,246,Vessel type,,
landed,1062,246,Vessel type [ref],,
landed,1063,247,Vessel type,,
landed,1063,247,Vessel type [ref],,
landed,1064,282,Vessel type,,
landed,1064,282,Vessel type [ref],,
landed,1065,283,Vessel type,,
landed,1065,283,Vessel type [ref],,
landed,1066,284,Vessel type,,
landed,1066,284,Vessel type [ref],,
landed,1067,285,Vessel type,,
landed,1067,285,Vessel type [ref],,
landed,1068,286,Vessel type,,
landed,1068,286,Vessel type [ref],,
landed,1069,287,Vessel type,,
landed,1069,287,Vessel type [ref],,
landed,1079,508,Vessel type,,
landed,1079,508,Vessel type [ref],,
landed,1080,509,Vessel type,,
landed,1080,509,Vessel type [ref],,
landed,1081,511,Vessel type,,
landed,1081,511,Vessel type [ref],,
landed,1082,512,Vessel type,,
landed,1082,512,Vessel type [ref],,
landed,1087,1146,Vessel type,,
landed,1087,1146,Vessel type [ref],,
landed,1087,1146,Propulsion type,,
landed,1087,1146,Propulsion type [ref],,
landed,1088,1147,Vessel type,,
landed,1088,1147,Vessel type [ref],,
landed,1088,1147,Propulsion type,,
landed,1088,1147,Propulsion type [ref],,
MISMATCH,915,271,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,"https://www.shipvault.com/ships/467891, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/467891"
MISMATCH,916,272,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,"https://www.shipvault.com/ships/467892, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/467892"
MISSING,929,375,Cargo type,membrane,
MISSING,929,375,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1004,408,Capacity,174000,
MISSING,1004,408,Capacity [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1004,408,Capacity units,cbm,
MISSING,1014,639,Vessel type,FSRU,
MISSING,1014,639,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1017,80,Vessel type,conventional,
MISSING,1017,80,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1018,81,Vessel type,conventional,
MISSING,1018,81,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1019,82,Vessel type,conventional,
MISSING,1019,82,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1020,83,Vessel type,conventional,
MISSING,1020,83,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1021,84,Vessel type,conventional,
MISSING,1021,84,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1022,85,Vessel type,conventional,
MISSING,1022,85,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1023,86,Vessel type,conventional,
MISSING,1023,86,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
MISSING,1024,88,Vessel type,conventional,
MISSING,1024,88,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf,
