id,kind,row_id,cluster_id,column,confidence,derivable,default,decision,proposed_value,note
236|Other names,fill,236,,Other names,G,False,accept,accept,Hull 8201 (HSHI),former Name 'Hull 8201 (HSHI)'; the row is renamed 'Frontier LNG' by 2026-09-17_
237|Other names,fill,237,,Other names,G,False,accept,accept,Hull 8204 (HSHI),former Name 'Hull 8204 (HSHI)'; the row is renamed 'Muscat LNG' by 2026-09-17_04
238|Other names,fill,238,,Other names,G,False,accept,accept,Hull 8205 (HSHI),former Name 'Hull 8205 (HSHI)'; the row is renamed 'Musandam LNG' by 2026-09-17_
264|Other names,fill,264,,Other names,G,False,accept,accept,Hull H1800A (Hudong); QatarGas LNG 36,former Name 'Hull H1800A'; the row is renamed 'Mihzem' by 2026-09-17_0421ET_fix_
265|Other names,fill,265,,Other names,G,False,accept,accept,Hull H1801A (Hudong); QatarGas LNG 52,former Name 'Hull H1801A'; the row is renamed 'Idd Al Shargi' by 2026-09-17_0421
289|Other names,fill,289,,Other names,G,False,accept,accept,Hull H1909A (Hudong),former Name 'Hull H1909A'; the row is renamed 'Tianshan' by 2026-09-17_0421ET_fi
318|Other names,fill,318,,Other names,G,False,accept,accept,Hull YZJ2022-1475,former Name 'Hull YZJ2022-1475'; the row is renamed 'Yangze LNG 01' by 2026-09-1
517|Other names,fill,517,,Other names,G,False,accept,accept,Dalian No 1 G175K-7,former Name 'Dalian No 1 G175K-7'; the row is renamed 'Sea Charity' by 2026-09-1
26|Other names,fill,26,,Other names,Y,False,hold,accept,Hull 2317 (SHI),former Name 'Hull 2317 (SHI)'; the row is renamed 'Mediterranean Success' by 202
27|Other names,fill,27,,Other names,Y,False,hold,accept,Hull 2318 (SHI),former Name 'Hull 2318 (SHI)'; the row is renamed 'Caribbean Success' by 2026-09
74|Other names,fill,74,,Other names,Y,False,hold,accept,Hull 2582 (Hanwha),former Name 'Hull 2582 (Hanwha)'; the row is renamed 'Maran Gas Poliegos' by 202
135|Other names,fill,135,,Other names,G,False,accept,accept,Hull 2687 (SHI),former Name 'Hull 2687 (SHI)'; the row is renamed 'Barthy Vanguard' by 2026-09-1
147|Other names,fill,147,,Other names,Y,False,hold,accept,Hull 2700 (SHI),former Name 'Hull 2700 (SHI)'; the row is renamed 'Al Seej' by 2026-09-17_0421ET
201|Other names,fill,201,,Other names,Y,False,hold,accept,Hull 3452 (HDHHI),former Name 'Hull 3452 (HDHHI)'; the row is renamed 'Clean Astraeus' by 2026-09-
202|Other names,fill,202,,Other names,Y,False,hold,accept,Hull 3453 (HDHHI),former Name 'Hull 3453 (HDHHI)'; the row is renamed 'Clean Azeus' by 2026-09-17_
207|Other names,fill,207,,Other names,G,False,accept,accept,Hull 3476 (HDHHI),former Name 'Hull 3476 (HDHHI)'; the row is renamed 'Al Ghuwair' by 2026-09-17_0
208|Other names,fill,208,,Other names,G,False,accept,accept,Hull 3477 (HDHHI),former Name 'Hull 3477 (HDHHI)'; the row is renamed 'Wadi Sultana' by 2026-09-17
209|Other names,fill,209,,Other names,G,False,accept,accept,Hull 3478 (HDHHI),former Name 'Hull 3478 (HDHHI)'; the row is renamed 'Lesha' by 2026-09-17_0421ET
210|Other names,fill,210,,Other names,G,False,accept,accept,Hull 3479 (HDHHI),former Name 'Hull 3479 (HDHHI)'; the row is renamed 'Al Jazi' by 2026-09-17_0421
211|Other names,fill,211,,Other names,G,False,accept,accept,Hull 3480 (HDHHI),former Name 'Hull 3480 (HDHHI)'; the row is renamed 'Al Mashrab' by 2026-09-17_0
212|Other names,fill,212,,Other names,G,False,accept,accept,Hull 3481 (HDHHI),former Name 'Hull 3481 (HDHHI)'; the row is renamed 'Al Mirzam' by 2026-09-17_04
213|Other names,fill,213,,Other names,G,False,accept,accept,Hull 3482 (HDHHI),former Name 'Hull 3482 (HDHHI)'; the row is renamed 'Maqdeem' by 2026-09-17_0421
214|Other names,fill,214,,Other names,G,False,accept,accept,Hull 3483 (HDHHI),former Name 'Hull 3483 (HDHHI)'; the row is renamed 'Al Rufaa' by 2026-09-17_042
215|Other names,fill,215,,Other names,G,False,accept,accept,Hull 3484 (HDHHI),former Name 'Hull 3484 (HDHHI)'; the row is renamed 'Al Nekhsh' by 2026-09-17_04
216|Other names,fill,216,,Other names,G,False,accept,accept,Hull 3485 (HDHHI),"former Name 'Hull 3485 (HDHHI)'; the row is renamed ""Leh'saien"" by 2026-09-17_04"
217|Other names,fill,217,,Other names,G,False,accept,accept,Hull 3486 (HDHHI),"former Name 'Hull 3486 (HDHHI)'; the row is renamed ""Le'shara"" by 2026-09-17_042"
218|Other names,fill,218,,Other names,G,False,accept,accept,Hull 3487 (HDHHI),former Name 'Hull 3487 (HDHHI)'; the row is renamed 'Librega' by 2026-09-17_0421
219|Other names,fill,219,,Other names,G,False,accept,accept,Hull 3488 (HDHHI),former Name 'Hull 3488 (HDHHI)'; the row is renamed 'Eshairej' by 2026-09-17_042
220|Other names,fill,220,,Other names,G,False,accept,accept,Hull 3489 (HDHHI),former Name 'Hull 3489 (HDHHI)'; the row is renamed 'Mneefa' by 2026-09-17_0421E
221|Other names,fill,221,,Other names,G,False,accept,accept,Hull 3490 (HDHHI),former Name 'Hull 3490 (HDHHI)'; the row is renamed 'Ezhara' by 2026-09-17_0421E
239|Other names,fill,239,,Other names,Y,False,hold,accept,Hull 8208 (HSHI),former Name 'Hull 8208 (HSHI)'; the row is renamed 'Diamond Gas Nexus' by 2026-0
240|Other names,fill,240,,Other names,Y,False,hold,accept,Hull 8209 (HSHI),former Name 'Hull 8209 (HSHI)'; the row is renamed 'Grace Himawari' by 2026-09-1
242|Other names,fill,242,,Other names,Y,False,hold,accept,Hull 8238 (HSHI),former Name 'Hull 8238 (HSHI)'; the row is renamed 'Grace Gerbera' by 2026-09-17
243|Other names,fill,243,,Other names,Y,False,hold,accept,Hull 8239 (HSHI),former Name 'Hull 8239 (HSHI)'; the row is renamed 'Ferdy Vanguard' by 2026-09-1
258|Other names,fill,258,,Other names,G,False,accept,accept,Hull H1794A (Hudong),former Name 'Hull H1794A'; the row is renamed 'Al Sabsab' by 2026-09-17_0421ET_f
259|Other names,fill,259,,Other names,Y,False,hold,accept,Hull H1795A (Hudong),former Name 'Hull H1795A'; the row is renamed 'Al Fanar' by 2026-09-17_0421ET_fi
507|Other names,fill,507,,Other names,Y,False,hold,accept,Dalian No 1 G175K-10,former Name 'Dalian No 1 G175K-10'; the row is renamed 'Prime Creativity' by 202
510|Other names,fill,510,,Other names,G,False,accept,accept,Dalian No 1 G175K-13,former Name 'Dalian No 1 G175K-13'; the row is renamed 'Alliance Venture' by 202
519|Other names,fill,519,,Other names,Y,False,hold,accept,Dalian No 1 G175K-9,former Name 'Dalian No 1 G175K-9'; the row is renamed 'Prime Unity' by 2026-09-1
639|Other names,fill,639,,Other names,Y,False,hold,accept,Gdansk FSRU,former Name 'Gdansk FSRU'; the row is renamed 'Solidarity' by 2026-09-17_0421ET_
80|Other names,fill,80,,Other names,G,False,accept,accept,Hull 2585 (Hanwha),former Name 'Hull 2585 (Hanwha)'; the row is renamed 'Al Nasraniya' by 2026-09-1
81|Other names,fill,81,,Other names,G,False,accept,accept,Hull 2586 (Hanwha),former Name 'Hull 2586 (Hanwha)'; the row is renamed 'Al Yousifiya' by 2026-09-1
82|Other names,fill,82,,Other names,G,False,accept,accept,Hull 2587 (Hanwha),former Name 'Hull 2587 (Hanwha)'; the row is renamed 'Athba' by 2026-09-17_0421E
83|Other names,fill,83,,Other names,G,False,accept,accept,Hull 2588 (Hanwha),former Name 'Hull 2588 (Hanwha)'; the row is renamed 'E Qab' by 2026-09-17_0421E
84|Other names,fill,84,,Other names,G,False,accept,accept,Hull 2589 (Hanwha),former Name 'Hull 2589 (Hanwha)'; the row is renamed 'Ghash Sham' by 2026-09-17_
85|Other names,fill,85,,Other names,G,False,accept,accept,Hull 2590 (Hanwha),former Name 'Hull 2590 (Hanwha)'; the row is renamed 'Al Egdah' by 2026-09-17_04
86|Other names,fill,86,,Other names,G,False,accept,accept,Hull 2591 (Hanwha),former Name 'Hull 2591 (Hanwha)'; the row is renamed 'Al Khbaib' by 2026-09-17_0
88|Other names,fill,88,,Other names,G,False,accept,accept,Hull 2592 (Hanwha),former Name 'Hull 2592 (Hanwha)'; the row is renamed 'Khowzan' by 2026-09-17_042
136|Other names,fill,136,,Other names,G,False,accept,accept,Hull 2693 (Hanwha),former Name 'Hull 2693 (Hanwha)'; the row is renamed 'Al Ghafat' by 2026-09-17_0
138|Other names,fill,138,,Other names,G,False,accept,accept,Hull 2694 (Hanwha),former Name 'Hull 2694 (Hanwha)'; the row is renamed 'Al Sidriya' by 2026-09-17_
139|Other names,fill,139,,Other names,G,False,accept,accept,Hull 2694 (SHI),former Name 'Hull 2694 (SHI)'; the row is renamed 'Lekhraib' by 2026-09-17_0421E
140|Other names,fill,140,,Other names,G,False,accept,accept,Hull 2695 (Hanwha),former Name 'Hull 2695 (Hanwha)'; the row is renamed 'Ain Snan' by 2026-09-17_04
142|Other names,fill,142,,Other names,G,False,accept,accept,Hull 2696 (Hanwha),former Name 'Hull 2696 (Hanwha)'; the row is renamed 'Al Wasmi' by 2026-09-17_04
143|Other names,fill,143,,Other names,G,False,accept,accept,Hull 2696 (SHI),former Name 'Hull 2696 (SHI)'; the row is renamed 'Wadi Al Askar' by 2026-09-17_
146|Other names,fill,146,,Other names,G,False,accept,accept,Hull 2699 (SHI),former Name 'Hull 2699 (SHI)'; the row is renamed 'Al Shaheen' by 2026-09-17_042
150|Other names,fill,150,,Other names,Y,False,hold,accept,Hull 2702 (SHI),former Name 'Hull 2702 (SHI)'; the row is renamed 'Libsayer' by 2026-09-17_0421E
154|Other names,fill,154,,Other names,G,False,accept,accept,Hull 2706 (SHI),former Name 'Hull 2706 (SHI)'; the row is renamed 'Al Nouf' by 2026-09-17_0421ET
222|Other names,fill,222,,Other names,G,False,accept,accept,Hull 3491 (HDHHI),former Name 'Hull 3491 (HDHHI)'; the row is renamed 'Izghawa' by 2026-09-17_0421
223|Other names,fill,223,,Other names,G,False,accept,accept,Hull 3492 (HDHHI),"former Name 'Hull 3492 (HDHHI)'; the row is renamed ""Al Wa'ab"" by 2026-09-17_042"
508|Other names,fill,508,,Other names,Y,False,hold,accept,Dalian No 1 G175K-11,former Name 'Dalian No 1 G175K-11'; the row is renamed 'Prime Glory' by 2026-09-
509|Other names,fill,509,,Other names,G,False,accept,accept,Dalian No 1 G175K-12,former Name 'Dalian No 1 G175K-12'; the row is renamed 'Friendship Venture' by 2
186|Other names,fill,186,,Other names,Y,False,hold,accept,Hull 3387 (HDHHI),former Name 'Hull 3387 (HDHHI)'; the row is renamed 'Al Nigyan' by 2026-09-17_04
721|Other names,fill,721,,Other names,G,False,accept,accept,Karmol LNGT Powership Antarctica; Karadeniz LNGT Antarctica; Northwest Sanderlin,"former Name 'Karmol LNGT Powership Antarctica' (lngindustry.com, 2025-05-28); th"
811|Other names,fill,811,,Other names,Y,False,hold,accept,LNGT Americas; Karadeniz LNGT Americas; Northwest Stormpetrel,former Name 'LNGT Americas' (no ref prints it — the backend's own published valu
971|Other names,fill,971,,Other names,G,False,accept,accept,Puteri Intan,former Name 'Puteri Intan'; the row is renamed 'American Energy' by 2026-09-17_1
726|Other names,fill,726,,Other names,G,False,accept,accept,Karadeniz LNGT Powership Black Sea; Portovenere; LNG Portovenere,Name stays 'KLNGTP Black Sea' (vesseltracker.com live AIS name); the long form I
727|Other names,fill,727,,Other names,G,False,accept,accept,Karadeniz LNGT Powership Marmara; Lerici; LNG Lerici,Name stays 'KLNGTP Marmara' (vesseltracker.com live AIS name); the long form IGU
535|Other names,fill,535,,Other names,G,False,accept,accept,East Energy,former Name 'East Energy'; the row is renamed 'Arctic Vostok' by 2026-09-17_1654
1004|Other names,fill,1004,,Other names,Y,False,hold,accept,Seapeak Hispania; Seapeak Jupiter,former Name 'Seapeak Hispania'; the row is renamed 'Gas Polaris'; IGU 2026's 'Se
562|Other names,fill,562,,Other names,G,False,accept,accept,Energy Frontier,former Name 'Energy Frontier'; the row is renamed 'Arunika Jaya' by 2026-09-17_1
648|Other names,fill,648,,Other names,G,False,accept,accept,Golar Arctic,former Name 'Golar Arctic'; the row is renamed 'SC Serenity' by 2026-09-17_1654E
866|Other names,fill,866,,Other names,G,False,accept,accept,Metagas Everest; Arctic Metagas,former Name 'Metagas Everest'; the row is renamed 'Arctic Metagaz'; IGU 2026's s
801|Other names,fill,801,,Other names,G,False,accept,accept,LNG River Orashi,former Name 'LNG River Orashi'; the row is renamed 'Gas Garuda' by 2026-09-17_16
958|Other names,fill,958,,Other names,G,False,accept,accept,LNG Pioneer; Pioneer Spirit,former Name 'Pioneer Spirit'; the row is renamed 'Arctic Pioneer' by 2026-09-17_
459|Other names,fill,459,,Other names,Y,False,hold,accept,Condor LNG; CCH LNG; LNG Soars; Methane Lydon Volney,former Name 'CCH LNG' (no ref prints it — the backend's own published value); th
1062|Other names,fill,1062,,Other names,G,False,accept,accept,Stena Blue Sky,former Name 'Stena Blue Sky'; the row is renamed 'Blue Dragon I' by 2026-09-17_1
869|Other names,fill,869,,Other names,G,False,accept,accept,Methane Heather Sally,former Name 'Methane Heather Sally'; the row is renamed 'Shandong Redwood' by 20
377|Other names,fill,377,,Other names,G,False,accept,accept,Alto Acrux,former Name 'Alto Acrux'; the row is renamed 'LNGT Karadeniz' by 2026-09-17_1654
649|Other names,fill,649,,Other names,G,False,accept,accept,Golar Tundra,former Name 'Golar Tundra'; the row is renamed 'Italis LNG' by 2026-09-17_1654ET
729|Other names,fill,729,,Other names,Y,False,hold,accept,Cool Baltic; SCF Melampus,"Name stays 'Kool Baltic' (shipvault, marinetraffic.org, vesseltracker.com); IGU "
993|Other names,fill,993,,Other names,G,False,accept,accept,SCF La Perouse,former Name 'SCF La Perouse'; the row is renamed 'La Perouse' by 2026-09-17_1654
924|Other names,fill,924,,Other names,G,False,accept,accept,North Mountain,former Name 'North Mountain'; the row is renamed 'Voskhod' by 2026-09-17_1654ET_
263|Other names,fill,263,,Other names,Y,False,hold,accept,Hull H1799A (Hudong); Fath Al Khair,former Name 'Hull H1799A'; the row is named 'Fat'h Al Khair'; IGU 2026's spellin
385|Other names,fill,385,,Other names,G,False,accept,accept,Hull 3342 (HDHHI),IGU 2026 prints 'Apostolos (ex-Hyundai 3342)' — hull-number former name written 
179|Other names,fill,179,,Other names,G,False,accept,accept,Hull 3341 (HDHHI),IGU 2026 prints 'Assos (ex-3341)' — hull-number former name written as the QC §2
108|Other names,fill,108,,Other names,G,False,accept,accept,Hull 2635 (SHI),IGU 2026 prints 'Athos LNG (ex-Samsung 2635)' — hull-number former name written 
77|Other names,fill,77,,Other names,G,False,accept,accept,Hull 2584 (SHI),IGU 2026 prints 'Celsius Greenwich (ex-2584)' — hull-number former name written 
173|Other names,fill,173,,Other names,G,False,accept,accept,Hull 3293 (HDHHI),IGU 2026 prints 'Clean Future (ex-3293)' — hull-number former name written as th
23|Other names,fill,23,,Other names,G,False,accept,accept,Hull 1881A (Hudong),IGU 2026 prints 'Greenergy Pearl (ex-Hudong-Zhonghua H1881A)' — hull-number form
19|Other names,fill,19,,Other names,G,False,accept,accept,Hull 1792A (Hudong),IGU 2026 prints 'Hlaitan (ex-H1792A)' — hull-number former name written as the Q
719|Other names,fill,719,,Other names,G,False,accept,accept,LNG Unity; Provalys,IGU 2026 prints 'Karadeniz LNGT Powership Anatolia (ex-LNG Unity / ex-Provalys)'
720|Other names,fill,720,,Other names,G,False,accept,accept,Dwiputra,IGU 2026 prints 'Karmol LNGT Powership Africa (ex-Dwiputra)'
722|Other names,fill,722,,Other names,G,False,accept,accept,Northwest Shearwater,IGU 2026 prints 'Karmol LNGT Powership Asia (ex-Northwest Shearwater)'
21|Other names,fill,21,,Other names,G,False,accept,accept,Hull 1836A (Hudong),IGU 2026 prints 'Kongtong (ex-Hudong-Zhonghua H1836A)' — hull-number former name
731|Other names,fill,731,,Other names,G,False,accept,accept,SCF Mitre,IGU 2026 prints 'Kool Boreas (ex-SCF Mitre)'
733|Other names,fill,733,,Other names,G,False,accept,accept,SCF Barents,IGU 2026 prints 'Kool Firn (ex-SCF Barents)'
170|Other names,fill,170,,Other names,G,False,accept,accept,Hull 3221 (HDHHI),IGU 2026 prints 'New Brave (ex-3221)' — hull-number former name written as the Q
172|Other names,fill,172,,Other names,G,False,accept,accept,Hull 3224 (HDHHI),IGU 2026 prints 'New Green ST (ex-3224)' — hull-number former name written as th
171|Other names,fill,171,,Other names,G,False,accept,accept,Hull 3222 (HDHHI),IGU 2026 prints 'New Nature (ex-3222)' — hull-number former name written as the 
87|Other names,fill,87,,Other names,G,False,accept,accept,Hull 2592 (SHI),IGU 2026 prints 'Orion Spirit (ex-2592)' — hull-number former name written as th
24|Other names,fill,24,,Other names,G,False,accept,accept,Hull 2315 (SHI),IGU 2026 prints 'Pacific Success (ex-Samsung Heavy Industries 2315)' — hull-numb
176|Other names,fill,176,,Other names,G,False,accept,accept,Hull 3297 (HDHHI),IGU 2026 prints 'Puteri Ledang (ex-Hull 3297)' — hull-number former name written
177|Other names,fill,177,,Other names,G,False,accept,accept,Hull 3298 (HDHHI),IGU 2026 prints 'Puteri Mahsuri (ex-Hull 3298)' — hull-number former name writte
174|Other names,fill,174,,Other names,G,False,accept,accept,Hull 3295 (HDHHI),IGU 2026 prints 'Puteri Santubong (ex-Hull 3295)' — hull-number former name writ
972|Other names,fill,972,,Other names,G,False,accept,accept,Hull 3299 (HSHI),IGU 2026 prints 'Puteri Mayang (ex-Hull 3299)' — hull-number former name written
257|Other names,fill,257,,Other names,G,False,accept,accept,Hull H1793A (Hudong),IGU 2026 prints 'Limail (ex-Hudong Hull 1793A)' — hull-number former name writte
885|Other names,fill,885,,Other names,G,False,accept,accept,Hull 2527 (Hanwha),IGU 2026 prints 'MOL Azure (ex-Hull 2527)' — hull-number former name written as 
915|Other names,fill,915,,Other names,G,False,accept,accept,Hull 3225 (HDHHI),IGU 2026 prints 'New Oasis (ex-Hyundai 3225)' — hull-number former name written 
59|Other names,fill,59,,Other names,G,False,accept,accept,Hull 2566 (Hanwha),IGU 2026 prints 'Esteem Fuji (ex-Hull 2566)' — hull-number former name written a
39|Other names,fill,39,,Other names,G,False,accept,accept,Hull 2537 (Hanwha),IGU 2026 prints 'Maran Gas Syros (ex-ABCDE (2537))' — hull-number former name wr
276|Other names,fill,276,,Other names,G,False,accept,accept,Hull H1892A (Hudong),IGU 2026 prints 'Ocean Inspiration (ex-Hudong-Zhonghua H1892A)' — hull-number fo
1111|Other names,fill,1111,,Other names,G,False,accept,accept,Hull 2535 (Hanwha),IGU 2026 prints 'Woodside Barrumbara (ex-2535)' — hull-number former name writte
1100|Other names,fill,1100,,Other names,Y,False,hold,reject,Vivit City LNG,"Name stays 'Vivirt City LNG' (shipvault, marinetraffic.org, vesseltracker.com); "
686|Other names,fill,686,,Other names,Y,False,hold,accept,Ergy,Name stays IGU's 'Hongkong Energy' (the trading name); every database prints the
